S01013467,"EH52 5SR",55.92751886,-3.49786022,306420,671503,200,"POINT(306420 671503)",1
S01013462,"EH52 6PG",55.93941827,-3.47321197,307988,672794,819,"POINT(307988 672794)",1
S01013455,"EH52 6QL",55.98225841,-3.45661427,309125,677539,1278,"POINT(309125 677539)",1
S01013452,"EH49 7GR",55.98413594,-3.5785846,301521,677915,763,"POINT(301521 677915)",1
S01013431,"EH48 3SX",55.88691875,-3.75349831,290336,667361,562,"POINT(290336 667361)",1
S01013382,"ML7 5QY",55.86179981,-3.74266576,290943,664549,139,"POINT(290943 664549)",1
S01013380,"EH47 0SG",55.86308802,-3.70783539,293126,664638,1336,"POINT(293126 664638)",1
S01013298,"EH27 8DT",55.90150178,-3.41266656,311683,668496,1431,"POINT(311683 668496)",1
S01013289,"EH27 8BJ",55.88814742,-3.42745288,310728,667029,897,"POINT(310728 667029)",1
S01013250,"EH55 8JP",55.82935376,-3.652226,296516,660800,2592,"POINT(296516 660800)",1
S01013242,"G83 8RU",56.04011539,-4.52785498,242541,685902,1221,"POINT(242541 685902)",1
S01013221,"G83 8QE",55.99855928,-4.56224256,240228,681358,1079,"POINT(240228 681358)",1
S01013158,"G81 6NY",55.93013258,-4.4072879,249623,673398,868,"POINT(249623 673398)",1
S01013126,"G81 1AX",55.89796444,-4.38126468,251125,669763,125,"POINT(251125 669763)",1
S01013125,"G81 1EG",55.89470512,-4.38432836,250921,669407,182,"POINT(250921 669407)",1
S01013120,"FK21 8SJ",56.45955708,-4.32943828,256476,732133,3560,"POINT(256476 732133)",1
S01013028,"FK7 7DH",56.08169589,-3.85472129,284588,689198,2348,"POINT(284588 689198)",1
S01013025,"FK7 8AF",56.07225204,-3.90533394,281410,688233,2475,"POINT(281410 688233)",1
S01013015,"G63 0YA",56.05521496,-4.2236514,261540,686930,1524,"POINT(261540 686930)",1
S01013006,"G63 9AR",55.9843408,-4.33598543,254280,679276,1907,"POINT(254280 679276)",1
S01013001,"G63 0JA",56.08075323,-4.4965667,244653,690352,1332,"POINT(244653 690352)",1
S01012963,"G75 9GA",55.73749361,-4.20364877,261659,651542,157,"POINT(261659 651542)",1
S01012864,"G73 1JY",55.82968539,-4.21583946,261222,661823,186,"POINT(261222 661823)",1
S01012818,"G72 7ZD",55.8146774,-4.13542457,266206,659995,487,"POINT(266206 659995)",1
S01012800,"G71 8AB",55.80391899,-4.06220729,270757,658659,581,"POINT(270757 658659)",1
S01012592,"ML8 5HE",55.74256314,-3.86676739,282820,651485,1269,"POINT(282820 651485)",1
S01012587,"ML11 8EX",55.74396979,-3.6710806,295106,651328,2831,"POINT(295106 651328)",1
S01012580,"EH46 7AB",55.70918951,-3.43656758,309745,647128,4322,"POINT(309745 647128)",1
S01012546,"KA2 9BL",55.58292232,-4.58601563,237019,635177,1110,"POINT(237019 635177)",1
S01012543,"KA1 5PD",55.55291804,-4.53772075,239940,631727,1217,"POINT(239940 631727)",1
S01012541,"KA1 5NN",55.54425778,-4.4554148,245096,630577,2327,"POINT(245096 630577)",1
S01012450,"KA6 5HY",55.46490167,-4.54459342,239148,621952,1643,"POINT(239148 621952)",1
S01012448,"KA6 6GA",55.44065708,-4.51719322,240782,619192,831,"POINT(240782 619192)",1
S01012448,"KA6 6GD",55.44160138,-4.51717429,240787,619297,831,"POINT(240787 619297)",1
S01012444,"KA6 6PE",55.43078956,-4.59064862,236096,618265,1040,"POINT(236096 618265)",1
S01012419,"KA26 0HZ",55.1854065,-4.82925658,219895,591560,3566,"POINT(219895 591560)",1
S01012403,"ZE2 9JZ",60.10756961,-1.33312282,437072,1136013,6288,"POINT(437072 1136013)",1
S01012355,"TD9 0LF",55.34666058,-2.92045678,341635,606237,4273,"POINT(341635 606237)",1
S01012333,"TD5 7PX",55.60130208,-2.42182759,373424,634268,3754,"POINT(373424 634268)",1
S01012322,"TD11 3LY",55.77231573,-2.21041689,386801,653238,2928,"POINT(386801 653238)",1
S01012313,"TD13 5XU",55.9322668,-2.36125769,377432,671077,1094,"POINT(377432 671077)",1
S01012302,"TD11 3NU",55.8074119,-2.47580017,370181,657226,3803,"POINT(370181 657226)",1
S01012299,"TD2 6PJ",55.77172815,-2.80104452,349752,653443,1778,"POINT(349752 653443)",1
S01012249,"ML12 6JA",55.60077682,-3.40782336,311306,635028,2743,"POINT(311306 635028)",1
S01012248,"EH46 7AH",55.68666203,-3.38543796,312907,644556,3684,"POINT(312907 644556)",1
S01012247,"EH45 8QB",55.71468499,-3.20373325,324383,647461,1487,"POINT(324383 647461)",1
S01012244,"EH46 7AR",55.77507017,-3.33903288,316014,654336,2085,"POINT(316014 654336)",1
S01012182,"G52 4GA",55.86192501,-4.36606379,251938,665721,857,"POINT(251938 665721)",1
S01012030,"PA11 3SU",55.85867964,-4.56433944,239520,665802,2610,"POINT(239520 665802)",1
S01012029,"PA14 6YG",55.91495189,-4.57469742,239105,672086,2465,"POINT(239105 672086)",1
S01012027,"PA2 8TL",55.81739871,-4.42899378,247827,660904,1463,"POINT(247827 660904)",1
S01012018,"PH15 2EW",56.60114682,-3.87578615,284853,747033,9430,"POINT(284853 747033)",1
S01012017,"PH15 2NQ",56.59832026,-4.05031006,274132,747025,4549,"POINT(274132 747025)",1
S01011973,"PH12 8RR",56.58904634,-3.15964807,328788,744714,1017,"POINT(328788 744714)",1
S01011967,"DD2 5ED",56.45731175,-3.12395215,330740,730017,697,"POINT(330740 730017)",1
S01011967,"DD2 5JE",56.45589845,-3.12720475,330537,729863,697,"POINT(330537 729863)",1
S01011966,"DD2 5EX",56.45665287,-3.11430918,331333,729934,653,"POINT(331333 729934)",1
S01011942,"PH1 5JQ",56.39781163,-3.42914784,311797,723745,141,"POINT(311797 723745)",1
S01011861,"PH6 2DF",56.37493026,-3.98473189,277439,722050,122,"POINT(277439 722050)",1
S01011861,"PH6 2DS",56.37527253,-3.9846849,277443,722088,122,"POINT(277443 722088)",1
S01011847,"FK15 0LY",56.24485488,-3.8818592,283395,707398,855,"POINT(283395 707398)",1
S01011843,"KY13 0PA",56.21094495,-3.53521089,304788,703092,2876,"POINT(304788 703092)",1
S01011835,"KY13 0LA",56.16996769,-3.40665844,312667,698362,2146,"POINT(312667 698362)",1
S01011833,"FK14 7NN",56.16206525,-3.58932245,301307,697729,1696,"POINT(301307 697729)",1
S01011808,"KW17 2UB",59.00488268,-3.11290859,336078,1013574,786,"POINT(336078 1013574)",1
S01011738,"G67 2AX",55.93980822,-3.98182579,276227,673631,1159,"POINT(276227 673631)",1
S01011699,"G33 6LP",55.887771,-4.15599109,265171,668167,187,"POINT(265171 668167)",1
S01011683,"ML6 7HT",55.87526178,-3.95626505,277620,666404,1917,"POINT(277620 666404)",1
S01011682,"ML6 7RP",55.89551051,-3.86956398,283104,668507,2430,"POINT(283104 668507)",1
S01011627,"ML6 8EP",55.86349523,-3.94387829,278358,665073,187,"POINT(278358 665073)",1
S01011575,"ML5 5LB",55.85374998,-4.0443934,272037,664170,108,"POINT(272037 664170)",1
S01011534,"G71 6LG",55.82360849,-4.05705406,271145,660840,180,"POINT(271145 660840)",1
S01011460,"ML1 4HD",55.8128967,-3.97077243,276515,659491,176,"POINT(276515 659491)",1
S01011443,"ML7 5SJ",55.86212428,-3.74956826,290512,664596,227,"POINT(290512 664596)",1
S01011442,"ML7 5QB",55.85927629,-3.75138982,290390,664282,170,"POINT(290390 664282)",1
S01011442,"ML7 5QE",55.85948207,-3.75082379,290426,664304,170,"POINT(290426 664304)",1
S01011439,"ML7 4JB",55.82738758,-3.80001354,287255,660812,1421,"POINT(287255 660812)",1
S01011426,"ML2 9QP",55.7783755,-3.86704424,282910,655470,1521,"POINT(282910 655470)",1
S01011299,"KA13 7RU",55.68300898,-4.64730815,233582,646456,2481,"POINT(233582 646456)",1
S01011256,"KA21 6HZ",55.64858748,-4.7912303,224383,642982,69,"POINT(224383 642982)",1
S01011182,"KA13 7QT",55.65674038,-4.66766833,232190,643583,1339,"POINT(232190 643583)",1
S01011181,"KA11 2AL",55.63080175,-4.61438777,235432,640570,1802,"POINT(235432 640570)",1
S01011181,"KA11 2DE",55.63079311,-4.6143713,235433,640569,1802,"POINT(235433 640569)",1
S01011170,"IV36 2TB",57.59895512,-3.66084784,300749,857737,1494,"POINT(300749 857737)",1
S01011168,"IV36 2QR",57.53083228,-3.60158805,304111,850070,5680,"POINT(304111 850070)",1
S01011065,"AB56 4RN",57.69016637,-2.81402743,351474,866967,865,"POINT(351474 866967)",1
S01011059,"AB54 7JT",57.53418381,-2.76613227,354133,849571,2162,"POINT(354133 849571)",1
S01011055,"AB55 4DN",57.45973327,-3.10729523,333574,841566,3418,"POINT(333574 841566)",1
S01011045,"AB37 9EP",57.28813031,-3.37077895,317384,822755,5075,"POINT(317384 822755)",1
S01011000,"EH18 1AW",55.88910397,-3.10758472,330733,666769,1593,"POINT(330733 666769)",1
S01010962,"EH20 9PA",55.87712127,-3.17486414,326503,665505,517,"POINT(326503 665505)",1
S01010822,"PA11 3QZ",55.865286,-4.61561032,236340,666657,390,"POINT(236340 666657)",1
S01010693,"IV26 2YH",58.01117624,-5.33105683,203233,907264,7516,"POINT(203233 907264)",1
S01010686,"IV21 2AP",57.69393325,-5.69592202,179763,873102,4524,"POINT(179763 873102)",1
S01010670,"IV40 8DY",57.28287056,-5.52542213,187542,826840,5894,"POINT(187542 826840)",1
S01010595,"IV2 5JA",57.46674422,-4.18642011,268873,843915,193,"POINT(268873 843915)",1
S01010551,"IV12 5TT",57.57426141,-3.80323765,292168,855206,2106,"POINT(292168 855206)",1
S01010466,"G13 1JS",55.89478883,-4.32021733,254929,669280,252,"POINT(254929 669280)",1
S01010389,"G11 6BW",55.869042,-4.31800991,254971,666411,162,"POINT(254971 666411)",1
S01010389,"G11 6DJ",55.8690878,-4.31796468,254974,666416,162,"POINT(254974 666416)",1
S01010389,"G11 6DS",55.8690878,-4.31796468,254974,666416,162,"POINT(254974 666416)",1
S01010345,"G23 5NB",55.90929445,-4.28427733,257229,670819,873,"POINT(257229 670819)",1
S01010210,"G21 3UG",55.88746216,-4.22037921,261144,668260,270,"POINT(261144 668260)",1
S01010210,"G21 4HP",55.88717631,-4.22077871,261118,668229,270,"POINT(261118 668229)",1
S01010189,"G33 1SE",55.89808124,-4.19258987,262919,669386,143,"POINT(262919 669386)",1
S01010188,"G33 1JR",55.89197218,-4.17773758,263826,668677,705,"POINT(263826 668677)",1
S01010187,"G33 6PH",55.88757012,-4.16640758,264519,668165,130,"POINT(264519 668165)",1
S01009982,"G45 0BN",55.81194352,-4.2172572,261070,659852,161,"POINT(261070 659852)",1
S01009959,"G44 3HN",55.81154914,-4.27718963,257314,659930,215,"POINT(257314 659930)",1
S01009943,"G46 8LT",55.80988506,-4.31860945,254713,659831,168,"POINT(254713 659831)",1
S01009776,"G53 7AJ",55.81532722,-4.36511806,251820,660535,123,"POINT(251820 660535)",1
S01009760,"G46 8BQ",55.80503313,-4.32706704,254165,659309,275,"POINT(254165 659309)",1
S01009676,"KY14 7RA",56.27811394,-3.26739467,321534,710229,581,"POINT(321534 710229)",1
S01009552,"KY6 3BL",56.19812343,-3.22044315,324283,701275,669,"POINT(324283 701275)",1
S01009552,"KY6 3BU",56.19879448,-3.2207385,324266,701350,669,"POINT(324266 701350)",1
S01009432,"KY5 8NS",56.16479694,-3.32231664,317892,697683,174,"POINT(317892 697683)",1
S01009422,"KY4 0AS",56.13974334,-3.38380953,314018,694970,178,"POINT(314018 694970)",1
S01009275,"KY12 9LT",56.11323124,-3.55753571,303158,692250,2143,"POINT(303158 692250)",1
S01009275,"KY12 9LY",56.11254484,-3.5513798,303539,692165,2143,"POINT(303539 692165)",1
S01009258,"EH49 7NE",56.00048096,-3.52740053,304754,679662,1054,"POINT(304754 679662)",1
S01009244,"EH51 0PH",56.00230683,-3.62364055,298758,680002,948,"POINT(298758 680002)",1
S01009188,"FK1 2JE",55.94124633,-3.76053266,290050,673417,1639,"POINT(290050 673417)",1
S01009184,"FK1 3AB",55.93793967,-3.83258413,285541,673166,682,"POINT(285541 673166)",1
S01009184,"FK1 3EJ",55.93798202,-3.83215378,285568,673170,682,"POINT(285568 673170)",1
S01009176,"FK1 5BL",55.9881617,-3.80273216,287551,678705,1008,"POINT(287551 678705)",1
S01009175,"FK1 5UG",55.98582967,-3.80118069,287641,678443,193,"POINT(287641 678443)",1
S01009050,"FK6 6QT",56.03305963,-3.91621208,280612,683891,513,"POINT(280612 683891)",1
S01008910,"EH5 2HN",55.97317854,-3.22743758,323404,676251,119,"POINT(323404 676251)",1
S01008910,"EH5 2HW",55.97287278,-3.22745995,323402,676217,119,"POINT(323402 676217)",1
S01008546,"EH10 7BH",55.89876907,-3.20288574,324792,667944,208,"POINT(324792 667944)",1
S01008416,"G46 7SG",55.80602518,-4.31785321,254746,659400,275,"POINT(254746 659400)",1
S01008393,"G44 3QX",55.80720484,-4.27248284,257593,659437,173,"POINT(257593 659437)",1
S01008392,"G44 3PY",55.80614211,-4.26870215,257826,659311,189,"POINT(257826 659311)",1
S01008369,"G76 8JL",55.77813854,-4.2572019,258445,656172,138,"POINT(258445 656172)",1
S01008317,"G78 1DE",55.80770271,-4.37965919,250880,659718,419,"POINT(250880 659718)",1
S01008307,"G78 1GB",55.80744207,-4.39400847,249980,659720,231,"POINT(249980 659720)",1
S01008298,"G78 3AT",55.78318483,-4.46698205,245312,657182,1834,"POINT(245312 657182)",1
S01008282,"EH42 1SD",55.95873791,-2.44665881,372116,674054,1421,"POINT(372116 674054)",1
S01008163,"EH21 8PB",55.9184063,-3.03237479,335485,669957,511,"POINT(335485 669957)",1
S01008161,"G66 7GL",55.97330659,-4.20505145,262407,677780,997,"POINT(262407 677780)",1
S01008156,"G66 8AB",55.9640501,-4.14385455,266193,676630,1056,"POINT(266193 676630)",1
S01008107,"G64 1FD",55.90111427,-4.19388095,262849,669726,139,"POINT(262849 669726)",1
S01008045,"G62 6EL",55.93441614,-4.28676482,257166,673619,1192,"POINT(257166 673619)",1
S01007930,"KA3 4BB",55.71475902,-4.51922717,241760,649688,3095,"POINT(241760 649688)",1
S01007929,"KA3 3EE",55.67645881,-4.55125346,239592,645501,1512,"POINT(239592 645501)",1
S01007887,"KA5 5EZ",55.50191516,-4.38599098,249313,625714,2704,"POINT(249313 625714)",1
S01007881,"KA6 7HB",55.3996658,-4.44626484,245107,614472,1694,"POINT(245107 614472)",1
S01007880,"KA6 7EB",55.3970902,-4.54770461,238675,614416,1560,"POINT(238675 614416)",1
S01007870,"KA6 7RF",55.32870374,-4.39630348,247998,606468,4189,"POINT(247998 606468)",1
S01007867,"DD2 4TG",56.47587003,-3.0507861,335280,732011,553,"POINT(335280 732011)",1
S01007865,"DD3 0RN",56.50007316,-3.01012325,337824,734667,413,"POINT(337824 734667)",1
S01007818,"DD3 9QP",56.49667636,-3.0012767,338363,734281,117,"POINT(338363 734281)",1
S01007815,"DD3 0LE",56.49534335,-2.99271305,338888,734125,292,"POINT(338888 734125)",1
S01007791,"DD4 0NR",56.49359483,-2.90766271,344121,733858,900,"POINT(344121 733858)",1
S01007778,"DD5 3GH",56.48759171,-2.85588834,347300,733149,675,"POINT(347300 733149)",1
S01007651,"DG11 3AG",55.06281267,-3.14905964,326620,574870,3976,"POINT(326620 574870)",1
S01007650,"DG14 0RN",55.09204561,-2.93172644,340542,577916,1871,"POINT(340542 577916)",1
S01007448,"FK10 4DH",56.10937374,-3.73307513,292234,692081,2056,"POINT(292234 692081)",1
S01007447,"FK14 7JF",56.18763763,-3.61253901,299932,700608,626,"POINT(299932 700608)",1
S01007446,"FK14 7JG",56.16446428,-3.66512155,296607,698107,852,"POINT(296607 698107)",1
S01007404,"G83 8NU",56.0864207,-4.63680714,235953,691307,3719,"POINT(235953 691307)",1
S01007308,"PA33 1AA",56.40129476,-4.98235532,215979,727207,2926,"POINT(215979 727207)",1
S01007304,"PA38 4DD",56.56438743,-5.37681805,192542,746472,4849,"POINT(192542 746472)",1
S01007287,"PA67 6DA",56.31533461,-6.23890314,137903,721723,3677,"POINT(137903 721723)",1
S01007267,"DD8 1SU",56.59910088,-3.06523238,334603,745739,2423,"POINT(334603 745739)",1
S01007142,"DD5 4PL",56.48544087,-2.83258381,348732,732892,213,"POINT(348732 732892)",1
S01007141,"DD5 3RJ",56.51531182,-2.81716433,349721,736205,1321,"POINT(349721 736205)",1
S01007138,"DD4 0PL",56.5130952,-2.89998633,344622,736022,1417,"POINT(344622 736022)",1
S01007133,"DD3 0PJ",56.51131572,-3.01323378,337651,735921,1333,"POINT(337651 735921)",1
S01007129,"DD2 5LT",56.48329351,-3.08511106,333179,732870,1272,"POINT(333179 732870)",1
S01007002,"AB54 4WW",57.4522239,-2.80358367,351783,840474,1856,"POINT(351783 840474)",1
S01006954,"AB23 8ZN",57.23003267,-2.08816119,394678,815460,630,"POINT(394678 815460)",1
S01006952,"AB21 7XB",57.23740586,-2.16278784,390175,816289,1927,"POINT(390175 816289)",1
S01006934,"AB32 6AX",57.16018589,-2.30776791,381386,807724,1415,"POINT(381386 807724)",1
S01006931,"AB32 6RS",57.14236791,-2.30509147,381539,805740,1824,"POINT(381539 805740)",1
S01006924,"AB51 0LY",57.26915815,-2.30207621,381784,819852,2773,"POINT(381784 819852)",1
S01006857,"AB31 5AL",57.09034048,-2.3159853,380853,799952,1442,"POINT(380853 799952)",1
S01006848,"AB12 4LQ",57.08321942,-2.11574701,392985,799121,1041,"POINT(392985 799121)",1
S01006807,"AB30 1RN",56.80987677,-2.58804965,364099,768845,2042,"POINT(364099 768845)",1
S01006788,"AB23 8BD",57.20121232,-2.08774489,394699,812252,937,"POINT(394699 812252)",1
S01006788,"AB23 8FQ",57.20439664,-2.09463889,394283,812607,937,"POINT(394283 812607)",1
S01006762,"AB22 8AR",57.19797091,-2.15903927,390391,811899,1461,"POINT(390391 811899)",1
S01006732,"AB15 8RX",57.15283079,-2.24065717,385442,806889,1203,"POINT(385442 806889)",1
S01006506,"AB14 0UE",57.09441126,-2.26940984,383677,800393,303,"POINT(383677 800393)",1
